"Term"	"Gene_ID"	"Symbol"	"Description_(17-11-2018)"	"Short_description_(31-12-2018)"	"Curator_summary_(31-12-2018)"	"PlantTFDB"	"AGRIS_AtTFDB"	"Cell_Cycle_(van_Leene_2010)"	"Leaf_Development"	"Term"	"logFC.d13"	"p.value.d13"	"FDR.d13"	"logFC.d16"	"FDR.d16"	"logFC.d20"	"p.value.d20"	"FDR.d20"	"logFC.d20.lt"	"p.value.d20.lt"	"FDR.d20.lt"
0.0419909306358892	"AT1G74720"	"QKY"	"C2 calcium/lipid-binding plant phosphoribosyltransferase family protein"	"C2 calcium/lipid-binding plant phosphoribosyltransferase family protein"	"Encodes a putative transmembrane protein carrying four C(2) domains, suggesting that QKY may function in membrane trafficking in a Ca(2+)-dependent fashion.  Mutant analysis shows that this gene is involved in organ development."	"-"	"-"	"-"	"-"	"calcium"	-0.911472791934601	0.00385969687891761	0.0266227689272954	-0.571339098627685	0.157937282610235	-0.340574279967183	0.194495593779255	0.389443694227625	-0.272361063967225	0.290008985626136	0.479420752586875
0.0419909306358892	"AT1G74720"	"QKY"	"C2 calcium/lipid-binding plant phosphoribosyltransferase family protein"	"C2 calcium/lipid-binding plant phosphoribosyltransferase family protein"	"Encodes a putative transmembrane protein carrying four C(2) domains, suggesting that QKY may function in membrane trafficking in a Ca(2+)-dependent fashion.  Mutant analysis shows that this gene is involved in organ development."	"-"	"-"	"-"	"-"	"lipid"	-0.911472791934601	0.00385969687891761	0.0266227689272954	-0.571339098627685	0.157937282610235	-0.340574279967183	0.194495593779255	0.389443694227625	-0.272361063967225	0.290008985626136	0.479420752586875
0.0420419177401504	"AT1G05910"	"AT1G05910"	"cell division cycle protein 48-related / CDC48-like protein"	"cell division cycle protein 48-related / CDC48-related"	"Encodes an acetylated histone-binding protein BRAT1. BRAT1 forms a complex with BRP1 to prevent transcriptional silencing."	"-"	"-"	"-"	"-"	"transcription"	-0.750985077797731	0.00164733773881887	0.0160776766736064	-0.416407537622056	0.158003507441843	-0.389793924230984	0.0580999960424403	0.181919187211438	0.00126217720817233	0.994582342839681	0.998896315416375
0.0420419177401504	"AT1G05910"	"AT1G05910"	"cell division cycle protein 48-related / CDC48-like protein"	"cell division cycle protein 48-related / CDC48-related"	"Encodes an acetylated histone-binding protein BRAT1. BRAT1 forms a complex with BRP1 to prevent transcriptional silencing."	"-"	"-"	"-"	"-"	"silencing"	-0.750985077797731	0.00164733773881887	0.0160776766736064	-0.416407537622056	0.158003507441843	-0.389793924230984	0.0580999960424403	0.181919187211438	0.00126217720817233	0.994582342839681	0.998896315416375
0.0420419177401504	"AT1G05910"	"AT1G05910"	"cell division cycle protein 48-related / CDC48-like protein"	"cell division cycle protein 48-related / CDC48-related"	"Encodes an acetylated histone-binding protein BRAT1. BRAT1 forms a complex with BRP1 to prevent transcriptional silencing."	"-"	"-"	"-"	"-"	"cell.division"	-0.750985077797731	0.00164733773881887	0.0160776766736064	-0.416407537622056	0.158003507441843	-0.389793924230984	0.0580999960424403	0.181919187211438	0.00126217720817233	0.994582342839681	0.998896315416375
0.0420419177401504	"AT1G05910"	"AT1G05910"	"cell division cycle protein 48-related / CDC48-like protein"	"cell division cycle protein 48-related / CDC48-related"	"Encodes an acetylated histone-binding protein BRAT1. BRAT1 forms a complex with BRP1 to prevent transcriptional silencing."	"-"	"-"	"-"	"-"	"histone"	-0.750985077797731	0.00164733773881887	0.0160776766736064	-0.416407537622056	0.158003507441843	-0.389793924230984	0.0580999960424403	0.181919187211438	0.00126217720817233	0.994582342839681	0.998896315416375
0.0420419177401504	"AT1G05910"	"AT1G05910"	"cell division cycle protein 48-related / CDC48-like protein"	"cell division cycle protein 48-related / CDC48-related"	"Encodes an acetylated histone-binding protein BRAT1. BRAT1 forms a complex with BRP1 to prevent transcriptional silencing."	"-"	"-"	"-"	"-"	"cdc"	-0.750985077797731	0.00164733773881887	0.0160776766736064	-0.416407537622056	0.158003507441843	-0.389793924230984	0.0580999960424403	0.181919187211438	0.00126217720817233	0.994582342839681	0.998896315416375
0.0422770646707476	"AT5G18060"	"SAUR23"	"SAUR-like auxin-responsive protein family"	"SAUR-like auxin-responsive protein family"	"-"	"-"	"-"	"-"	"leafdata"	"SAUR"	2.05929857574306	0.00289589159079362	0.0223525525397825	1.25341499223595	0.158576288448884	1.38845120610213	0.0156488664932181	0.0789911058871212	1.33348803641581	0.0186751807132009	0.0764531614321614
0.0422770646707476	"AT5G18060"	"SAUR23"	"SAUR-like auxin-responsive protein family"	"SAUR-like auxin-responsive protein family"	"-"	"-"	"-"	"-"	"leafdata"	"Auxin_induced"	2.05929857574306	0.00289589159079362	0.0223525525397825	1.25341499223595	0.158576288448884	1.38845120610213	0.0156488664932181	0.0789911058871212	1.33348803641581	0.0186751807132009	0.0764531614321614
0.0422770646707476	"AT5G18060"	"SAUR23"	"SAUR-like auxin-responsive protein family"	"SAUR-like auxin-responsive protein family"	"-"	"-"	"-"	"-"	"leafdata"	"Auxin"	2.05929857574306	0.00289589159079362	0.0223525525397825	1.25341499223595	0.158576288448884	1.38845120610213	0.0156488664932181	0.0789911058871212	1.33348803641581	0.0186751807132009	0.0764531614321614
0.0424328423321659	"AT2G32730"	"AT2G32730"	"26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit"	"26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit"	"-"	"-"	"-"	"-"	"-"	"ATPase"	-0.614481911728248	0.000125791109050689	0.00475394981789571	-0.241756456605915	0.158999294818371	-0.0653736792109749	0.546856464036674	0.721847750350287	0.0190375271221789	0.859439420130451	0.921148694724153
0.0424643007233704	"AT5G10380"	"RING1"	"RING/U-box superfamily protein"	"RING/U-box superfamily protein"	"Encodes a RING finger domain protein with E3 ligase activity that is localized to the lipid rafts of the plasma membrane. Expression is increased in response to fungal pathogen. May be involved in regulation of programmed cell death by facilitating degredation of regulation of PDC activators. The mRNA is cell-to-cell mobile."	"-"	"C3H"	"-"	"-"	"E3.ligase"	0.525758664755771	0.132205552143533	0.265053884126766	0.757461681427819	0.15902275907759	-0.494942560446434	0.139824733287802	0.31766756660322	-1.6306223310978	0.000367783283206101	0.00606586122319191
0.0424643007233704	"AT5G10380"	"RING1"	"RING/U-box superfamily protein"	"RING/U-box superfamily protein"	"Encodes a RING finger domain protein with E3 ligase activity that is localized to the lipid rafts of the plasma membrane. Expression is increased in response to fungal pathogen. May be involved in regulation of programmed cell death by facilitating degredation of regulation of PDC activators. The mRNA is cell-to-cell mobile."	"-"	"C3H"	"-"	"-"	"lipid"	0.525758664755771	0.132205552143533	0.265053884126766	0.757461681427819	0.15902275907759	-0.494942560446434	0.139824733287802	0.31766756660322	-1.6306223310978	0.000367783283206101	0.00606586122319191
0.042567026786157	"AT4G12750"	"AT4G12750"	"Homeodomain-like transcriptional regulator"	"Homeodomain-like transcriptional regulator"	"-"	"HB-other"	"-"	"-"	"-"	"transcription"	-0.472451583753777	0.113452827005501	0.239531202779008	-0.649271545807091	0.159305959392876	-0.744909375459816	0.0283929682020751	0.11600069325177	-0.911554723166138	0.0100667239685955	0.0505671374063347
0.0425735795145217	"AT4G17900"	"AT4G17900"	"PLATZ transcription factor family protein"	"PLATZ transcription factor family protein"	"-"	"-"	"-"	"-"	"-"	"transcription"	0.895502083647999	0.00689238197853744	0.0382923592669096	0.610531627869832	0.159305959392876	-0.276323686430619	0.318024026650918	0.528031581373578	-0.341172451832924	0.222901266427625	0.402980239325686
0.0429644657981728	"AT3G08740"	"AT3G08740"	"elongation factor P (EF-P) family protein"	"elongation factor P (EF-P) family protein"	"-"	"-"	"-"	"-"	"-"	"translation"	-0.358546394460287	0.021369496486466	0.0782213731453415	-0.305659234235233	0.160325095933399	-0.41714703400951	0.00989356958605828	0.0588147084905581	-0.727474023471054	0.000226040008244613	0.00451460075538343
0.0429644657981728	"AT3G08740"	"AT3G08740"	"elongation factor P (EF-P) family protein"	"elongation factor P (EF-P) family protein"	"-"	"-"	"-"	"-"	"-"	"RNA.binding"	-0.358546394460287	0.021369496486466	0.0782213731453415	-0.305659234235233	0.160325095933399	-0.41714703400951	0.00989356958605828	0.0588147084905581	-0.727474023471054	0.000226040008244613	0.00451460075538343
0.0429644657981728	"AT3G08740"	"AT3G08740"	"elongation factor P (EF-P) family protein"	"elongation factor P (EF-P) family protein"	"-"	"-"	"-"	"-"	"-"	"translation_full"	-0.358546394460287	0.021369496486466	0.0782213731453415	-0.305659234235233	0.160325095933399	-0.41714703400951	0.00989356958605828	0.0588147084905581	-0.727474023471054	0.000226040008244613	0.00451460075538343
0.0429644657981728	"AT3G08740"	"AT3G08740"	"elongation factor P (EF-P) family protein"	"elongation factor P (EF-P) family protein"	"-"	"-"	"-"	"-"	"-"	"Elongation.Factor"	-0.358546394460287	0.021369496486466	0.0782213731453415	-0.305659234235233	0.160325095933399	-0.41714703400951	0.00989356958605828	0.0588147084905581	-0.727474023471054	0.000226040008244613	0.00451460075538343
0.0430875653882402	"AT3G14550"	"GGPS3"	"geranylgeranyl pyrophosphate synthase 3"	"geranylgeranyl pyrophosphate synthase 3"	"Encodes a protein with geranylgeranyl pyrophosphate synthase activity involved in isoprenoid biosynthesis. The enzyme appears to be targeted to the chloroplast in epidermal cells and guard cells of leaves, and in etioplasts in roots."	"-"	"-"	"-"	"-"	"chloroplast"	-1.02155647429608	0.0193987729639839	0.0736064864328801	-0.905445869365867	0.160657731993096	1.71502788565162	0.00668688035524322	0.045477511726356	1.23695695457698	0.0342724159174391	0.115444569112398
0.043173529567649	"AT2G19380"	"AT2G19380"	"RNA recognition motif (RRM)-containing protein"	"RNA recognition motif (RRM)-containing protein"	"-"	"-"	"C2H2"	"-"	"-"	"RNA.binding"	-1.02949695790705	0.0242299443240583	0.0846956504698118	-0.924979938268058	0.160851556244366	-0.0364610031820383	0.93668501413908	0.971632300900811	0.279689563855492	0.530825957910366	0.699850903456582
0.0432065491351136	"AT1G55260"	"AT1G55260"	"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"	"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"	"-"	"-"	"-"	"-"	"-"	"lipid"	-0.0513488449055966	0.772422252592913	0.852871642791825	-0.399551259766385	0.16091125124395	-1.02692565957325	0.000131144112497397	0.00404484081529011	-0.736575577123631	0.00156175187086659	0.015057599355327
0.0432525592318004	"AT2G45670"	"AT2G45670"	"calcineurin B subunit-like protein"	"calcineurin B subunit-related"	"Encodes an acyl-CoA: lysophosphatidylethanolamine acyltransferase with 20:0-CoA being the best acyl donor. Mutations adversely affect the growth of plants and result in decreased lipid content in roots and seeds."	"-"	"-"	"-"	"-"	"lipid"	0.280164119330171	0.0600222167718709	0.155232980789319	0.304972111610455	0.161019260026526	0.747115992859643	0.000181977263349534	0.00492222500608583	0.891435796572312	4.14360029459309e-05	0.00167048692658361
0.0432525592318004	"AT2G45670"	"AT2G45670"	"calcineurin B subunit-like protein"	"calcineurin B subunit-related"	"Encodes an acyl-CoA: lysophosphatidylethanolamine acyltransferase with 20:0-CoA being the best acyl donor. Mutations adversely affect the growth of plants and result in decreased lipid content in roots and seeds."	"-"	"-"	"-"	"-"	"growth"	0.280164119330171	0.0600222167718709	0.155232980789319	0.304972111610455	0.161019260026526	0.747115992859643	0.000181977263349534	0.00492222500608583	0.891435796572312	4.14360029459309e-05	0.00167048692658361
0.0440133945149403	"AT4G24510"	"CER2"	"HXXXD-type acyl-transferase family protein"	"HXXXD-type acyl-transferase family protein"	"Encodes a component of the fatty acid elongation machinery required for C28 to C30 fatty acid elongation.  It does not require the acyltransferase catalytic site for biological function."	"-"	"-"	"-"	"leafdata"	"fatty.acid"	-0.711839185348641	0.015697370718567	0.0639307414896423	-0.562128290596891	0.162573080715154	-0.394470663338127	0.134769849365701	0.310090208760504	-0.387152237772522	0.140658572715568	0.298267377735083
0.0441155469901581	"AT5G60680"	"AT5G60680"	"transcription initiation factor TFIID subunit (Protein of unknown function, DUF584)"	"Protein of unknown function, DUF584"	"-"	"-"	"-"	"-"	"-"	"transcription"	1.75273151657747	0.000875373518751852	0.0117133019109877	0.821318297989283	0.162855091969517	1.69382439369068	0.00110612010390092	0.0144138183394769	1.14614475672056	0.0102800090808163	0.0511407493263728
0.0442638665689163	"AT4G27030"	"FADA"	"fatty acid desaturase A"	"fatty acid desaturase A"	"Encodes an unusual palmitate desaturase that is highly substrate specific. It introduces a delta-3 trans double bond at palmitate at the sn-2 position of phosphatidylglycerol. The mRNA is cell-to-cell mobile."	"-"	"-"	"-"	"-"	"fatty.acid"	-0.803211620797555	3.31849073776669e-05	0.00271737986082638	-0.264666916896242	0.163211694180304	0.133007429540639	0.274746627773886	0.482772470074011	-0.083868612173132	0.483151915617581	0.661987001252137
0.0445286814382314	"AT1G06360"	"AT1G06360"	"Fatty acid desaturase family protein"	"Fatty acid desaturase family protein"	"-"	"-"	"-"	"-"	"-"	"fatty.acid"	-0.183382408191153	0.55874871152427	0.689550824278984	-0.706027147248114	0.163760363227799	-1.00501970597892	0.0115946953111423	0.0648932784573361	0.723366283133519	0.0444561722823911	0.138133198636141
0.0445873879933313	"AT5G60920"	"COB"	"COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family"	"COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family"	"Encodes a glycosylphosphatidylinositol-anchored protein localized primarily in the plasma membrane of the longitudinal sides of root cells. Necessary for oriented cell expansion in Arabidopsis.  Cob mutants have abnormal roots that expand radially rather than longitudinally under certain growth conditions."	"-"	"-"	"-"	"-"	"growth"	-0.675939462612952	0.0033945533132754	0.0245502186530009	-0.40909818354351	0.163862112629219	-0.342310052053918	0.0835642866210357	0.22811508115379	-0.114662004942549	0.535379194314939	0.703278555839956
0.0446722846123925	"AT3G55240"	"AT3G55240"	"Plant protein 1589 of unknown function"	"Plant protein 1589 of unknown function"	"Overexpression leads to PEL (Pseudo-Etiolation in Light) phenotype."	"-"	"-"	"-"	"-"	"Light"	4.1998250248723	0.0110903629230577	0.0509177816646885	3.45840379962503	0.163951354303361	3.7948027535214	0.00223107932463697	0.0226992240369029	3.53787575587823	0.0032275010546244	0.0239082570298351
0.0448477836172797	"ATCG00990"	"TRNN.1"	"tRNA-Asn"	"-"	"tRNA-Asn"	"-"	"-"	"-"	"-"	"tRNA"	-2.41745030837637	0.0243505134125872	0.0849296453806577	-2.08892440799696	0.164404246855678	-0.205640443260836	0.823503550972507	0.909039383372955	-0.193218841079598	0.831172082871379	0.903930020508736
0.0448477836172797	"ATCG01140"	"TRNN.2"	"tRNA-Asn"	"-"	"tRNA-Asn"	"-"	"-"	"-"	"-"	"tRNA"	-2.41745030837637	0.0243505134125872	0.0849296453806577	-2.08892440799696	0.164404246855678	-0.205640443260836	0.823503550972507	0.909039383372955	-0.193218841079598	0.831172082871379	0.903930020508736
0.0449151657937318	"AT3G45590"	"SEN1"	"splicing endonuclease 1"	"splicing endonuclease 1"	"Encodes a catalytic subunit of tRNA splicing endonuclease."	"-"	"-"	"-"	"-"	"tRNA"	1.12046761472144	0.00250246544355911	0.0204319451092489	0.6691464739543	0.164460210624351	0.233587323989679	0.442473778434912	0.638995769903711	0.0416683992200968	0.888634411968687	0.938812853264988
0.0454204590939023	"AT3G23070"	"CFM3A"	"CRM family member 3A"	"CRM family member 3A"	"Encodes a CRM domain protein CFM3a, involved in group IIB intron splicing in chloroplasts."	"-"	"-"	"-"	"-"	"RNA.binding"	-1.12733057810447	0.000139704345949255	0.00502292907242578	-0.438747041156239	0.165754455801276	-0.31742997153904	0.133144190719516	0.307733411509194	-0.0661155893787547	0.739961081470117	0.848153128653019
0.0454204590939023	"AT3G23070"	"CFM3A"	"CRM family member 3A"	"CRM family member 3A"	"Encodes a CRM domain protein CFM3a, involved in group IIB intron splicing in chloroplasts."	"-"	"-"	"-"	"-"	"chloroplast"	-1.12733057810447	0.000139704345949255	0.00502292907242578	-0.438747041156239	0.165754455801276	-0.31742997153904	0.133144190719516	0.307733411509194	-0.0661155893787547	0.739961081470117	0.848153128653019
0.0454262105816426	"AT3G14310"	"PME3"	"pectin methylesterase 3"	"pectin methylesterase 3"	"encodes a pectin methylesterase, targeted by a cellulose binding protein (CBP) from the parasitic nematode Heterodera schachtii during parasitism."	"-"	"-"	"-"	"-"	"pectin"	-0.42643844490107	0.239011268853581	0.392924063767081	-0.794097175655797	0.165754455801276	-1.30512929346314	0.004230772428683	0.033700229349888	-1.45670834201641	0.00221468960830601	0.0186285797617352
0.0454262105816426	"AT3G14310"	"PME3"	"pectin methylesterase 3"	"pectin methylesterase 3"	"encodes a pectin methylesterase, targeted by a cellulose binding protein (CBP) from the parasitic nematode Heterodera schachtii during parasitism."	"-"	"-"	"-"	"-"	"cellulose"	-0.42643844490107	0.239011268853581	0.392924063767081	-0.794097175655797	0.165754455801276	-1.30512929346314	0.004230772428683	0.033700229349888	-1.45670834201641	0.00221468960830601	0.0186285797617352
0.0455937587800272	"AT4G24190"	"SHD"	"Chaperone protein htpG family protein"	"Chaperone protein htpG family protein"	"encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."	"-"	"-"	"-"	"-"	"meristem"	-0.663413943085312	0.000553413569795529	0.00935116260182454	-0.308543559459693	0.166109722674819	-0.158481422126797	0.270660908498657	0.478585510040491	-0.185962428981443	0.200683007780518	0.375578933410728
0.0455937587800272	"AT4G24190"	"SHD"	"Chaperone protein htpG family protein"	"Chaperone protein htpG family protein"	"encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."	"-"	"-"	"-"	"-"	"Heat"	-0.663413943085312	0.000553413569795529	0.00935116260182454	-0.308543559459693	0.166109722674819	-0.158481422126797	0.270660908498657	0.478585510040491	-0.185962428981443	0.200683007780518	0.375578933410728
0.0455937587800272	"AT4G24190"	"SHD"	"Chaperone protein htpG family protein"	"Chaperone protein htpG family protein"	"encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."	"-"	"-"	"-"	"-"	"HSPs"	-0.663413943085312	0.000553413569795529	0.00935116260182454	-0.308543559459693	0.166109722674819	-0.158481422126797	0.270660908498657	0.478585510040491	-0.185962428981443	0.200683007780518	0.375578933410728
0.0456772337326251	"AT4G02280"	"SUS3"	"sucrose synthase 3"	"sucrose synthase 3"	"Encodes a protein with sucrose synthase activity (SUS3). It appears to be important for sucrose metabolism in developing seeds, especially during the late maturation phase, about 18 days after flowering."	"-"	"-"	"-"	"-"	"sucrose_metabolism"	1.13478836450782	0.0136875906926645	0.0581338811518415	0.811643089644728	0.16625069052439	1.84141943426399	0.000452864518112595	0.00846449830794064	1.88255949921293	0.000369317776320156	0.00608057632769203
0.0457030016503528	"AT1G15670"	"AT1G15670"	"Galactose oxidase/kelch repeat superfamily protein"	"Galactose oxidase/kelch repeat superfamily protein"	"Encodes a member of a family of F-box proteins, called the KISS ME DEADLY (KMD) family, that targets type-B ARR proteins for degradation and is involved in the negative regulation of the cytokinin response. Also named as KFB1, a member of a group of Kelch repeat F-box proteins that negatively regulate phenylpropanoid biosynthesis by targeting the phenypropanoid biosynthesis enzyme phenylalanine ammonia-lyase."	"-"	"-"	"-"	"-"	"Cytokinin"	0.223674779548628	0.338054540554609	0.495834276153147	0.512815127068464	0.166251802737326	0.875954218761086	0.00278817359290746	0.0259795740961446	1.32190360011972	0.00012713632373665	0.0031889016087558
0.0458302660505113	"AT3G16870"	"GATA17"	"GATA transcription factor 17"	"GATA transcription factor 17"	"Encodes a member of the GATA factor family of zinc finger transcription factors."	"GATA"	"C2C2-Gata"	"-"	"-"	"transcription"	-0.62797021319083	0.0137319694776891	0.0582309317112129	-0.491844557359157	0.166586726319904	0.128625056878459	0.579033084860152	0.745769116711652	-0.115687658220274	0.615349501096989	0.765206058962983
0.0458846703094449	"AT1G20220"	"AT1G20220"	"Alba DNA/RNA-binding protein"	"Alba DNA/RNA-binding protein"	"-"	"-"	"-"	"-"	"-"	"RNA.binding"	-1.17647047067846	0.000143973119068608	0.00508666705566247	-0.461121857937779	0.166688478058141	-0.605117092917975	0.0157154832454636	0.0792428654512938	-0.483477684027982	0.041445085808243	0.131378077129294
0.0460592283325462	"AT4G27830"	"BGLU10"	"beta glucosidase 10"	"beta glucosidase 10"	"Encodes a beta-glucosidase that may be responsible for acyl-glucose-dependent anthocyanin glucosyltransferase activity in Arabidopsis.  In vitro efforts to demonstrate AAGT activity for BGLU10 have been unsuccessful but experiments with mutants in this gene suggest at least an indirect involvement in anthocyanin formation."	"-"	"-"	"-"	"-"	"glucose_metabolism"	0.528130875871149	0.0769999219550742	0.18343187245815	0.612149701243251	0.167258425249028	1.31288852576849	0.000619661884446621	0.0102243116857119	0.352036908999494	0.218190450579178	0.397576555795029
0.046079919396611	"AT2G26180"	"IQD6"	"IQ-domain 6"	"IQ-domain 6"	"Transient Expression of Pro35S:YFP-IQD5 in leaves of N. benthamiana alters microtubule organization."	"-"	"-"	"-"	"-"	"microtubule_associated"	-0.70604029352596	0.0211294746609329	0.077711296714508	-0.611397372354063	0.167269400662468	0.414588576417897	0.192301329334625	0.387508872884396	0.100890182848113	0.73961671056844	0.848001864957178
0.0461243908471979	"AT5G43630"	"TZP"	"zinc knuckle (CCHC-type) family protein"	"zinc knuckle (CCHC-type) family protein"	"Encodes a zinc knuckle protein that negatively regulates morning specific growth. The role of TZP in hypocotyl elongation was established through a QTL analysis of BayXSha RIL populations. The Bay-0 allele contains a deletion causing a frameshift mutation. TZP is under circadian control and acts to regulate morning-specific hypocotyl growth. The mRNA is cell-to-cell mobile."	"-"	"-"	"-"	"-"	"growth"	-1.16015404649062	0.000197799003236563	0.00577348294086466	-0.462126443117969	0.167366657014344	-0.0225094179963585	0.914157109437581	0.958928017179566	0.178694750879549	0.399938493186177	0.58667423240102
0.0461769049541286	"AT5G14360"	"AT5G14360"	"Ubiquitin-like superfamily protein"	"Ubiquitin-like superfamily protein"	"-"	"-"	"-"	"-"	"-"	"Ubiquitin"	1.1079444182867	0.0437823953951879	0.125984175442627	1.10666667529833	0.167460930549985	1.69403448133184	0.00860916698449267	0.0537441370538689	2.3019714416738	0.00111822857278989	0.0122379720083626
0.0462150217958101	"AT4G01160"	"LRB3"	"BTB/POZ/Kelch-associated protein"	"BTB/POZ/Kelch-associated protein"	"Encodes a member of LRB BTB family. It does not appear to participate in red light responses like LRB1 and LRB2."	"-"	"-"	"-"	"-"	"Light"	1.71995897930312	0.0233798322273118	0.0826809382502654	1.42826210925931	0.167502913989638	0.83441329374577	0.282289762920251	0.491141960816389	1.0120034689767	0.18827208449133	0.359421622076916
0.0464300427193602	"AT1G71015"	"AT1G71015"	"plastid movement impaired protein"	"-"	"-"	"-"	"-"	"-"	"-"	"plastid"	0.250830120212605	0.641824106388569	0.757934697136794	1.20192039687946	0.16795230653418	-2.51355914102338	0.000808794287643048	0.0118550309470039	-2.17221078798008	0.00165699788508188	0.0155588991087727
0.0466164368225696	"AT4G37390"	"BRU6"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Asp and other amino acids to auxin in vitro. Lines carrying insertions in this gene are hypersensitive to auxin. May function as a negative component in auxin signaling by regulating auxin activity."	"-"	"-"	"-"	"-"	"Auxin"	-0.278824643288691	0.571404138443878	0.699984857485532	1.36195056506348	0.168313427688507	3.69870774502455	0.000145644219160226	0.00430891284545974	2.39491814556111	0.00370202106374632	0.0261545025451391
0.0466164368225696	"AT4G37390"	"BRU6"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Asp and other amino acids to auxin in vitro. Lines carrying insertions in this gene are hypersensitive to auxin. May function as a negative component in auxin signaling by regulating auxin activity."	"-"	"-"	"-"	"-"	"Auxin_metabolism"	-0.278824643288691	0.571404138443878	0.699984857485532	1.36195056506348	0.168313427688507	3.69870774502455	0.000145644219160226	0.00430891284545974	2.39491814556111	0.00370202106374632	0.0261545025451391
0.0466164368225696	"AT4G37390"	"BRU6"	"Auxin-responsive GH3 family protein"	"Auxin-responsive GH3 family protein"	"Encodes an IAA-amido synthase that conjugates Asp and other amino acids to auxin in vitro. Lines carrying insertions in this gene are hypersensitive to auxin. May function as a negative component in auxin signaling by regulating auxin activity."	"-"	"-"	"-"	"-"	"GH3"	-0.278824643288691	0.571404138443878	0.699984857485532	1.36195056506348	0.168313427688507	3.69870774502455	0.000145644219160226	0.00430891284545974	2.39491814556111	0.00370202106374632	0.0261545025451391
0.0467495096811412	"AT5G23360"	"AT5G23360"	"GRAM domain-containing protein / ABA-responsive protein-like protein"	"GRAM domain-containing protein / ABA-responsive protein-related"	"-"	"-"	"-"	"-"	"-"	"ABA"	-0.0869451746451069	0.807353284053426	0.875360881879835	-0.796780185368295	0.168633114174648	0.99927246498763	0.0168649091623411	0.0831565478937713	0.498424833662135	0.184164180050705	0.354265379738258
0.0468923219279218	"AT2G01750"	"MAP70-3"	"microtubule-associated proteins 70-3"	"microtubule-associated proteins 70-3"	"Encodes a microtubule associated protein (MAP70-3). Expressed in all tissues."	"-"	"-"	"-"	"-"	"microtubule"	-0.881912947137852	0.0217534395470403	0.0789942770177702	-0.753367930037204	0.169083836104222	-0.303304805983388	0.410055168913286	0.610367301940134	-0.5155766052801	0.168774951140589	0.334721370576716
0.0468923219279218	"AT2G01750"	"MAP70-3"	"microtubule-associated proteins 70-3"	"microtubule-associated proteins 70-3"	"Encodes a microtubule associated protein (MAP70-3). Expressed in all tissues."	"-"	"-"	"-"	"-"	"microtubule_associated"	-0.881912947137852	0.0217534395470403	0.0789942770177702	-0.753367930037204	0.169083836104222	-0.303304805983388	0.410055168913286	0.610367301940134	-0.5155766052801	0.168774951140589	0.334721370576716
0.0471357993440932	"AT4G16820"	"PLA-I{beta]2"	"alpha/beta-Hydrolases superfamily protein"	"alpha/beta-Hydrolases superfamily protein"	"Encodes a lipase that hydrolyzes phosphatidylcholine, glycolipids as well as triacylglycerols."	"-"	"-"	"-"	"-"	"lipase"	-0.957996257830281	0.0345173303358109	0.107438949955325	-0.911056277875034	0.16960646613095	0.335524389203538	0.65368523727014	0.798778189198657	-5.04225364327272	0.00167772927341579	0.0156718999540233
0.0471357993440932	"AT4G16820"	"PLA-I{beta]2"	"alpha/beta-Hydrolases superfamily protein"	"alpha/beta-Hydrolases superfamily protein"	"Encodes a lipase that hydrolyzes phosphatidylcholine, glycolipids as well as triacylglycerols."	"-"	"-"	"-"	"-"	"lipid"	-0.957996257830281	0.0345173303358109	0.107438949955325	-0.911056277875034	0.16960646613095	0.335524389203538	0.65368523727014	0.798778189198657	-5.04225364327272	0.00167772927341579	0.0156718999540233
